37.110564,9.127239,10.668107,9.388768,7.970887,9.143346,12.781739,13.336964,6.699117,2.049043,44.085116,10.394698,5.635468,36.843559,23.718730,3.000000
38.684006,11.977840,10.109062,4.396552,1.626858,0.703276,12.755652,4.171569,4.843316,33.498154,83.193397,31.964912,32.269514,74.880485,33.148861,3.000000
37.850077,11.219031,11.298609,4.051946,5.171304,1.238764,9.662268,7.351379,3.868443,29.601931,85.170091,34.670269,24.091245,67.618521,43.369632,3.000000
33.375924,45.897643,44.959032,4.206236,2.510320,3.222605,6.785700,5.948434,5.084050,4.488179,10.262063,2.284405,10.728425,9.843519,2.926731,4.000000
42.745151,37.643024,50.160862,5.435130,4.830251,6.826986,5.556171,3.002356,0.205582,4.943730,4.228434,1.315191,14.777243,1.532173,2.396397,4.000000
36.649501,39.702291,44.822909,3.642930,8.181224,8.751886,3.456824,9.219551,4.474447,5.561067,16.236727,1.138055,18.158290,4.719707,7.470625,4.000000
33.732343,45.422586,55.822462,7.638146,2.152629,4.033472,1.464054,4.268573,1.663308,2.984584,7.626433,3.389159,6.941995,4.292772,5.763352,4.000000
38.116837,42.441980,54.622501,5.664158,2.892497,5.785950,4.736157,4.173156,2.245456,4.465982,7.503835,2.509713,12.375703,4.960036,2.874021,4.000000
24.033897,40.088233,38.787525,9.386012,9.464247,10.413310,5.538884,8.901695,6.428157,5.607933,8.132257,8.182374,12.767122,4.234681,9.934021,4.000000
22.047348,48.635157,48.085973,4.204146,8.782940,8.546689,8.453367,8.064216,4.190607,8.495972,9.646204,6.860789,15.861648,9.336959,7.072326,4.000000
33.365355,38.958717,46.813890,9.899286,7.299461,2.715544,9.758196,11.715413,5.594981,17.783596,9.339260,5.354658,18.192992,8.105073,12.362090,4.000000
38.594702,38.014552,39.186073,10.419738,4.358816,1.884457,3.774121,6.272337,6.311814,4.514871,3.737852,3.404841,16.175068,7.367417,6.986737,4.000000
34.595418,45.275342,38.231041,16.250354,8.341614,3.207451,15.948974,17.222175,0.766148,21.815026,15.449771,4.494622,21.761233,9.026763,6.234337,4.000000
35.255824,12.681438,12.162714,1.949913,4.178936,2.694380,5.003759,5.714465,4.993314,2.866081,7.437629,5.021466,6.839853,3.950859,7.966758,5.000000
35.381951,6.525500,19.199896,3.555485,5.347654,2.759508,1.414179,4.648061,6.142657,1.858605,7.096097,7.531731,6.483093,6.014813,12.057738,5.000000
41.645858,15.220567,8.432321,3.891638,2.995404,3.117573,2.547617,4.607339,4.529059,4.610331,8.582590,3.758644,12.137491,3.805865,7.507453,5.000000
31.975783,6.425621,27.088570,1.623824,0.324600,3.288059,4.708754,6.496409,2.555214,3.167269,10.568400,3.977490,5.989966,12.268311,8.626645,5.000000
52.354737,15.120519,8.159867,12.150277,3.072984,2.300643,6.897060,7.296752,5.010795,13.108232,14.797280,6.259755,33.110258,40.388509,18.435610,5.000000
42.999924,9.240689,12.167061,6.017784,5.659045,3.776685,8.656432,8.790815,2.774698,9.226938,7.683244,2.427294,5.585492,5.957392,7.547471,5.000000
43.477665,14.105631,13.982119,10.789480,3.810610,5.423428,6.094256,6.136796,5.340599,8.386305,7.252753,1.856217,5.491802,10.913479,5.328268,5.000000
20.702271,10.081805,4.982003,23.877205,7.948928,1.551362,19.273723,11.337202,3.647189,20.742387,9.034537,1.285506,19.839281,4.202442,2.836296,5.000000
17.150237,8.940540,9.556369,14.012305,6.129931,4.739453,8.193098,13.911509,5.344650,6.554458,10.177747,5.336161,3.375271,4.698845,3.420790,5.000000
39.389713,1.117582,18.518180,2.084555,9.091669,5.572484,4.861925,9.557979,1.797316,8.672537,6.123965,4.182991,5.379867,3.624339,9.622453,5.000000
32.768108,9.503798,21.593121,70.120588,79.257446,19.285731,62.786166,89.545887,25.282514,35.479257,113.421803,22.441275,2.555735,2.533934,11.763745,6.000000
46.482827,7.663155,23.567131,63.902830,93.346809,22.482054,56.086617,100.846042,23.564547,33.851183,117.178513,25.286268,6.500882,2.959386,19.501039,6.000000
38.634087,11.621667,12.321092,65.498904,85.213781,26.907686,64.852347,83.909753,32.034636,62.020283,83.323703,34.953183,29.379008,6.594299,10.074840,6.000000
36.741209,5.558563,16.938405,62.598507,83.631724,28.465062,62.411796,78.189144,32.007691,54.511854,86.981567,39.002972,30.600811,3.231690,22.656990,6.000000
32.129682,4.522638,20.253860,56.993430,92.831512,27.698204,64.360650,95.358514,25.051703,46.830764,114.904887,27.940107,11.182135,6.640856,21.113219,6.000000
44.091949,7.621931,10.947011,55.501159,89.272723,24.395429,55.948755,82.842522,30.297209,38.470464,104.984128,27.955863,14.350666,8.625918,9.942533,6.000000
27.479936,4.097992,12.034439,54.818352,83.537471,23.730609,48.670413,87.563799,21.889500,49.545667,79.728856,24.308692,24.089367,8.214144,6.436579,6.000000
36.959546,8.284973,14.947872,68.824398,94.120399,21.986314,66.216127,86.226797,19.891681,68.870759,84.502687,33.513477,39.479300,6.941457,13.541512,6.000000
31.751109,4.022216,18.241775,50.880285,84.077726,26.394814,47.129386,86.697861,22.057838,45.542544,80.530217,21.078212,23.212825,9.845619,9.567523,6.000000
32.046934,2.906928,16.507149,65.617373,85.127539,28.785882,59.764329,87.419937,28.859106,55.605317,84.626147,30.414226,24.107689,8.410958,11.024586,6.000000
44.811824,2.247344,16.590034,3.907380,1.037199,5.722256,24.259901,79.244223,50.637637,27.387484,89.464871,38.621035,18.931667,12.572601,2.455508,7.000000
37.624495,9.248881,15.595617,13.943688,6.967265,3.055396,23.551784,87.673090,25.656546,26.030782,73.236715,36.542141,17.261648,14.773418,0.548913,7.000000
46.128234,4.915813,20.525325,18.394542,5.316863,7.119637,36.039645,100.389825,28.537262,32.345505,93.461557,34.594623,16.737188,8.445271,13.111714,7.000000
44.808399,4.501318,15.921841,5.676711,2.912810,3.308981,47.062820,107.593445,23.310176,44.997130,102.337257,28.679087,22.346223,1.190159,15.552526,7.000000
26.530469,6.008313,17.595035,18.261555,3.655714,3.716061,38.781065,99.707067,33.522438,39.233322,94.661400,30.749988,17.065474,7.716530,4.521263,7.000000
25.322479,18.037882,12.067315,32.241247,4.182720,10.241490,64.298837,85.322581,35.394987,66.325426,85.916786,50.186207,33.529981,4.814649,21.073403,7.000000
26.159149,11.137073,9.392574,32.497866,5.530923,21.209995,58.690552,88.162466,44.455593,66.220628,82.889458,53.075216,26.491866,8.719384,20.402972,7.000000
27.655743,8.826697,10.426987,24.228312,4.138157,1.587366,43.504149,89.435706,34.546310,49.337679,85.551153,39.430488,23.411189,3.340633,15.438018,7.000000
36.260453,2.525784,12.413987,6.889512,1.646308,7.154511,41.815285,94.048841,25.811301,32.851651,98.766322,29.309239,13.612372,3.147535,24.566801,7.000000
24.798043,8.936647,9.570077,23.075096,20.969004,7.107377,43.418623,85.495565,23.589483,45.492214,78.922022,23.059844,20.685546,13.108988,7.381683,7.000000
24.596646,29.736908,25.081947,8.884024,6.559019,0.456588,29.827859,102.927281,18.240074,12.725527,97.401429,17.777858,15.098036,16.796076,6.547921,8.000000
50.252621,28.077263,30.040298,22.374885,2.026989,4.306113,48.841783,103.821814,30.767418,54.614023,96.278374,33.056198,26.596671,9.641538,4.516223,8.000000
46.720347,25.202566,24.210076,17.260718,9.712490,3.675929,28.947328,75.844410,28.755709,30.145959,65.809682,40.230338,16.848285,4.840667,8.473947,8.000000
28.024332,40.119232,25.496783,13.016671,7.596354,14.071081,32.813221,113.327516,27.055776,24.094514,106.255872,24.239304,2.695157,12.629440,4.089145,8.000000
34.887251,22.980568,30.863599,3.881194,2.064988,2.772694,38.137402,103.151437,25.618216,29.328686,97.400949,24.351962,5.864652,4.536465,12.272375,8.000000
44.262576,27.125702,15.256883,20.713364,3.406373,9.884314,48.267375,88.476030,29.769608,53.448143,86.022664,36.539874,34.193978,5.617906,18.224099,8.000000
34.424282,20.819976,23.608225,11.864899,2.669081,5.032476,42.855215,93.195115,35.297608,43.077306,90.292816,43.513382,13.542847,2.543531,21.420034,8.000000
23.015253,23.751870,6.535196,3.763148,11.911140,3.379227,11.032025,87.060834,28.273261,6.145853,86.565476,29.938395,12.812652,48.514888,26.460021,8.000000
25.593816,27.246954,20.144459,20.815079,5.138932,12.616756,49.827635,88.011111,33.921899,49.312024,90.373766,37.904222,21.777395,2.446046,13.132388,8.000000
25.844453,24.825664,26.760306,17.165493,1.734105,12.963703,47.661407,79.048283,33.757782,44.984442,81.283531,35.549849,6.113230,3.008991,13.152020,8.000000
37.490134,32.495884,23.745591,10.263570,5.490865,1.261483,15.089296,8.650429,9.230090,48.912789,79.448029,45.186757,67.013845,71.875879,37.987664,9.000000
29.998130,43.524030,25.121150,15.417454,5.852091,7.589172,16.529002,0.725466,7.439875,24.380792,120.390560,19.199350,15.767035,114.411769,15.472736,9.000000
34.622599,37.017378,27.669637,2.741039,8.577513,2.243323,14.292178,6.378143,11.999477,45.919511,94.120950,44.025584,55.995302,88.266768,37.774801,9.000000
46.051695,54.653762,13.225411,14.781907,10.640506,4.251865,26.399216,6.573900,13.331524,71.594673,72.859317,49.275027,84.113429,61.311140,49.315297,9.000000
42.190255,30.782101,19.135231,8.149782,0.703450,2.855704,12.872799,7.649640,10.776583,41.484759,94.828726,26.366485,53.216605,91.162535,30.145703,9.000000
38.171631,28.749776,23.954708,7.154842,3.578104,5.526701,9.363086,5.571996,12.836742,43.175990,94.345481,30.334696,56.697473,91.082536,34.231611,9.000000
33.777163,44.571014,9.712207,2.335842,12.885402,6.266991,6.820075,3.736563,1.888396,65.052365,84.113728,15.254376,46.649516,92.143424,12.844981,9.000000
33.079898,42.409666,15.798544,5.416477,5.498882,2.514304,11.149445,1.194875,2.339769,48.673194,98.541595,16.054597,34.371564,104.661793,14.501611,9.000000
40.680805,40.801298,8.909207,5.691228,5.981328,2.100842,4.616145,2.721628,1.298055,40.710221,108.934659,12.880654,35.708418,112.317369,14.130233,9.000000
36.514748,45.446515,14.760226,4.549033,8.010085,5.285616,6.942849,0.038435,0.997313,46.468994,97.612162,17.154017,36.863595,107.383317,16.551778,9.000000
35.166499,10.133535,24.003586,20.414161,65.397661,53.280209,1.070313,10.611034,5.501693,5.086899,6.810580,2.684862,12.257347,2.932739,6.857893,10.000000
27.177540,7.165712,7.382681,27.979051,59.310011,43.088365,5.833023,13.201885,5.084093,5.462635,7.353229,7.037985,20.449650,11.142431,6.311775,10.000000
34.202671,12.923296,4.436527,7.954484,69.748850,41.098671,3.179318,9.590110,1.405584,8.344494,5.966596,0.871905,10.470855,2.615677,4.257028,10.000000
25.280928,15.253511,41.613189,19.461021,79.660231,45.791824,1.437713,7.270879,2.006402,2.456731,6.494313,1.439689,7.423358,3.559971,7.069693,10.000000
20.440146,14.117206,39.528597,16.725306,73.608294,36.204705,12.769179,54.409591,18.337170,9.325091,8.840259,3.291002,10.046129,0.961772,5.568736,10.000000
42.600813,1.628398,5.641295,29.320372,59.391940,37.741437,2.664271,1.934314,5.444876,8.683744,1.608252,4.105315,14.743984,4.496544,5.945350,10.000000
29.871450,9.303312,17.007823,31.072375,81.973636,33.115093,3.079640,6.669931,2.969039,11.754539,10.396972,5.003912,17.389056,5.201686,6.154532,10.000000
38.840654,10.783952,14.997242,40.915437,51.729814,31.135298,3.212290,3.550812,4.857939,13.059346,1.997148,4.008071,22.157437,2.847960,3.501141,10.000000
36.957795,16.899360,21.456777,49.829542,76.993500,35.017241,8.948312,8.467755,1.604304,6.864062,5.030107,3.714164,20.978079,4.631371,3.630589,10.000000
36.359711,12.904628,12.775588,55.680258,67.934220,28.683606,6.375559,0.552467,4.157252,14.441847,1.584075,2.392591,33.491625,6.145185,1.497830,10.000000
28.677787392898633,22.64095683805023,21.721787901951384,15.376044733500063,2.0166619353485578,7.10923348316087,25.892638690513333,136.16790224644362,16.40847927378026,31.827530869213653,139.92335820148753,16.333567473246205,26.659128441266198,141.31144007595222,12.940407767711102,1.0
29.319912778040017,22.66649806155864,26.03243249438275,15.936913305744739,1.9708100023199462,7.59096651322128,28.09712425922448,136.1660125692148,16.345463094681136,33.79445033665955,140.20012481174328,17.46343416450136,29.830332604923363,140.8528762475086,14.067791703160653,1.0
28.252703191654444,23.280005793090357,30.062430115324364,15.69081680682417,2.1607640025758106,6.228140460818694,28.26075350047704,136.47173867013768,15.596627914643989,35.32543967894409,139.03042838108968,16.988480588851566,30.910859309355377,139.70693943920173,12.637429377111994,1.0
26.269149648094565,21.068452161206285,31.741335067138866,15.757524594077774,1.09844002405195,7.293845715433978,29.019592626189862,133.92782860985292,16.819891292671848,37.98320534479695,135.52296807391826,17.851381424940804,34.26393381681798,136.845479359193,14.740694132881748,1.0
26.250675285894754,21.44141790565297,31.820504302718135,15.44669971091239,0.6609642611206268,7.792769318965943,28.759760219562942,134.69653521623653,17.50356145591526,36.36709328489659,137.29253813598595,18.397486283398653,31.619486783319815,139.1958606840148,15.077912528544715,1.0
30.345437711218903,20.189267696556758,31.012642713760993,16.01607189100115,2.012662693323716,7.437472744267557,28.122068934465034,135.44011203152317,19.17242025240009,40.90071178236397,133.1383278207499,21.377309698534138,34.694137689778636,136.34690852407215,16.442435057578038,1.0
23.888178113790357,28.442473496617435,32.554518528786375,17.643839206972462,2.8499938072450477,5.712637585759229,28.053709419102542,136.63900780339898,16.658542209686782,37.56825550115504,137.72630925404752,18.96396012315322,34.18903590777609,139.19239668547957,14.992531178444118,1.0
24.507041179859858,30.119419743670395,31.95672937858569,15.789354191863435,2.477516246047949,5.564289227036027,31.165071487055027,133.116213150452,14.860656076489477,42.542410607493096,132.47214023420077,18.316884297713912,36.01274032482832,137.4993899970137,13.524183766460425,1.0
27.614417605325855,25.48043195012949,38.34528282453166,16.866615243422817,1.5090646471853677,5.860753749410079,30.944462022408356,133.76941581090173,16.770523803641737,41.24314447273999,134.4177330283805,19.881867094905246,35.226019583572075,139.57275433923834,14.878705585779288,1.0
26.793825686157327,29.630276479276443,32.28016227974355,16.10839923577035,1.8550604592663618,5.0436128510931075,29.359316323796374,135.2418802205526,17.469586085007805,42.28632187913488,133.11253160079974,21.96086070789019,40.05359821452506,135.45019028360545,17.215140847329206,1.0
23.80529909279976,34.966319998093624,30.456683789404003,15.752600442555753,2.5036534125572802,5.783898443060514,31.27580210004012,132.19380864782224,13.923730516130165,39.822685207542,134.01739959048203,16.98200553346769,26.74736073931418,145.45313739159724,12.39830628057456,1.0
24.47451979304659,25.79506746796197,34.94710189151058,16.586859311663193,2.1118197064492956,5.697217681282684,31.90126686497514,131.4191384958133,15.834392345140147,42.62014570711936,131.88015460730443,18.061772206827847,35.51124837774106,138.3460757302588,13.180438459557859,1.0
25.311945689868914,27.715949400303018,34.86894042704108,15.823734526981326,2.080368236997568,4.979103181664197,31.017561845163023,133.4686919051444,16.55737375551449,42.93973491345807,132.92356772794304,20.100503238023663,39.83564932578213,133.5765907444715,14.557755424028558,1.0
20.850701287261042,15.979910129167715,26.65859179283809,14.536987953467618,3.3263131068264475,6.1184335209636584,38.8249448771546,123.89937879474604,24.555498109549102,58.11581491992357,117.65386607580082,29.74818546393994,61.372333188819205,112.20863420293901,27.867271827415323,1.0
16.976268375947274,11.550029903192156,30.135587126308124,15.819572419915485,5.351325365516576,7.431820146223019,48.71194177377969,115.49216163692361,35.90554882411279,72.37103126454966,104.85368866461127,44.26753572921692,77.42015729588341,96.66580991810929,41.89663532660334,1.0
22.19355230754725,10.572508304346243,13.209262661496817,14.85777671283349,3.207659537992712,6.707468982369623,58.516246088798695,100.32808153886067,39.82260936351924,78.29768431200588,93.04335020653109,51.95715637171595,81.500098329158,85.6987179784457,57.01300448763197,1.0
22.275804677309015,9.500133471537126,8.161706596366587,14.58552537575485,1.382813591582676,6.635052994521485,61.45259634981808,98.05242535182889,42.21639293603021,74.58016199892516,94.76625922158617,49.87482062268489,68.96067407200057,90.76011785620423,48.55849859844963,1.0
29.897779687384602,6.47419393111999,10.861663598356662,12.553860398065945,1.6956138527415792,4.6560481422176245,61.8938669152421,98.56609234733712,45.93447170668275,68.55101348945627,100.17524304952808,55.05825707272729,66.84878628379757,97.43314760834566,52.735073983431924,1.0
18.895778395569035,26.43801635079846,27.50621252227597,15.738991777283516,5.91289423202508,5.374396806082215,54.27346106088832,115.69337662243485,50.11403426378715,54.71983989905371,117.53288430606607,53.20395326965269,46.284547157798656,118.29537662502796,43.02911645224469,1.0
21.847981783048578,26.853841332567804,36.378191309506725,16.083529537833407,5.700168918902847,3.090821004825904,46.668356979982896,124.38418536889068,40.52583095686375,42.15061998134956,126.5317869934426,39.275694169690325,26.096033985085814,135.14133157580903,28.23670783268074,1.0
24.959015769014385,31.600577298764275,35.232836279592185,15.419000067186293,3.753726783259581,1.4509072289439893,30.63988805910366,146.08813996559755,25.493206796092384,21.58301004262025,146.86740692198808,20.19072140367061,17.567381467746166,150.3991864713118,9.34386831034645,1.0
20.134997427178565,27.57616353202251,35.40925548261793,16.559673345369028,4.300164694267,3.6474686105127696,51.66742343262002,118.1026334224129,44.867565207104064,49.91247126668557,121.07995459569588,45.06486508345764,37.79108061729295,127.4938730470088,37.3119934773922,1.0
21.58490556300843,9.972075036746949,13.372631082093047,16.502019387017764,4.989683454213978,5.057382314487971,59.245605996688006,108.12470949240596,46.35232371726865,68.1019825542384,107.73256450081273,51.774778663258644,65.61738113309733,102.38231989260699,52.067744028270866,1.0
23.837097452618103,11.05797936961412,12.63577931525724,15.052690571581488,2.647020608267798,7.143451855964341,59.88581298955375,102.56103296332144,43.12083443905336,78.61830378903308,95.0101453098611,55.18170694506902,81.14590538656142,88.06387580293828,60.18463005992048,1.0
14.6721596189076,13.011211118147287,30.668058858783123,16.339742643986263,6.833384254787035,7.8851335595359195,51.8615141940159,114.95318189873285,42.73808164345626,76.98982868736711,103.4097166464138,53.02531520241842,83.81807513885875,95.2901050844733,51.75637412041306,1.0
17.625140686700572,19.396981349854624,48.77573602580803,14.212796981987085,6.095284129574845,7.916688061953688,36.67976098616235,131.29463157226382,30.969111198955968,57.93933124073053,123.52395639395559,41.07498266748546,61.26435737883702,119.6640232771994,35.18223527243477,1.0
26.773167502590805,32.25470793617516,39.77897384810029,15.564792215843541,1.7554894789371798,4.25309144728111,28.818553857584522,138.24553835234244,15.265489925332504,37.602734816146494,139.73593708895962,21.288353364967897,30.24554142414616,146.43962956787144,15.593461142424761,1.0
31.817807641252365,32.57080163018181,19.534279658988243,16.652044369219766,1.7406968601403876,5.6369285362809105,29.64110933663473,135.12664767633345,16.661236190356398,36.56372006077014,140.33867511629552,18.92822526904318,17.983221740971015,157.51723879242675,12.694061384251333,1.0
30.159066673461076,33.604417650667344,12.65415829184836,16.021351866581657,2.4866071949401274,7.1657556550021235,28.855066827712307,138.0851307458962,18.09436851936463,38.03735188558304,141.22148057669443,19.073176534884755,19.075567990103576,160.86511924475892,12.51125241621355,1.0
28.29759138006075,37.41925874854702,12.32232634398524,16.69693674932532,0.36418134823137016,7.469523401118333,31.58527140874678,133.170283647774,20.27046234863183,40.97873638284221,136.79059075912195,19.906475700840698,23.11002556475952,156.2369416943762,13.899849387304467,1.0
34.63743427313785,39.10727814245332,11.536896238308891,18.718682877174807,2.6454554660110574,8.94764602162348,33.19893335533095,129.44475454844206,21.681330137345032,39.24271993477693,138.69305939062033,18.996636016992323,21.90904912303642,157.93809910482872,12.445748257146116,1.0
33.5948858814164,34.94786176146873,17.163580108867237,16.822748893750667,1.4599884703989907,7.047381705966929,28.685946059080575,137.4168593977907,17.448576008911264,31.189932722272225,146.07581825020355,16.031792192838324,16.9510387182719,159.96439298316693,10.032469035256382,1.0
27.933074584355655,31.089330464228713,18.349008940507286,17.100041186882024,1.285066874252489,6.833141805471192,27.196766033664254,141.6741637361419,16.362264394395996,31.82484064645725,146.5824986598576,17.762545609366185,15.937341524173284,160.91271460909422,11.29212320749378,1.0
30.39188483327929,29.65657207403528,23.068676916502646,16.59058145606652,3.359403281538918,5.583127549857257,28.32400822385725,139.1208853499535,15.30712387244259,36.27646062099902,140.05441800506156,18.736589630702742,25.51427291141689,148.93087228081288,13.307070294359763,1.0
31.656844758725796,25.868331480614152,19.489634210561814,19.203233851905303,4.458068249083254,5.114947462963292,29.228942624133232,136.1806975270896,15.631753577503796,38.870090084024746,135.06913217041543,18.674011076502406,29.054289189963722,143.65684202480517,13.356624261067322,1.0
29.920251650030846,20.714926497864184,24.80207415109482,20.814498620350093,6.041619465463294,6.993836557515021,29.562906316098278,132.92758504043036,17.62205897165436,39.463043939082596,132.19231609366807,19.86386294499758,32.855156316085896,137.0613107707056,14.547555650570864,1.0
25.85821856692413,18.899983925441205,33.882569694325014,21.674244694207992,5.6352432744310885,7.850409836969727,27.533751801696678,132.7477053496819,20.325455575689556,38.0764551951993,131.92203883671243,21.451395187177827,36.042529285173366,132.00279466057526,16.758452898586324,1.0
24.290788476622776,18.65889519984881,32.41604979530221,20.786644153554473,4.516660075570421,9.276597315509774,28.845320358138466,127.95578686093705,22.32080223762691,40.310304279077435,126.82696934146954,22.741306974720583,39.45080742052157,123.1673914382646,20.270069392348372,1.0
24.94060909006981,21.293570515201463,24.872306521344377,18.140053084862775,2.954342201449981,8.34408171670953,29.53366208197336,134.38653767403883,18.804197773116993,40.50269080202017,132.3098270373771,22.04778615215412,32.78387696152904,136.99713662685664,18.330620079928227,1.0
28.983357870401136,28.210061965576152,19.543508664105754,16.57124171518692,3.962863024962152,5.577025851901344,28.547762092211542,137.9148783456559,15.344595752392971,36.2269022583621,138.83346612113746,17.47931924232971,29.26529640774076,143.97575893163412,14.217311376360012,1.0
23.609359044121224,15.720608562997281,12.472554280842024,16.219155226395763,8.37469152077879,10.7366734858135,36.96120261222862,124.57984285241565,35.17482613305069,62.583372360641185,110.6591729738591,42.57491828629009,64.52223235070488,105.37864102719568,39.32256350871321,1.0
